0.001187,-0.007627,-0.811037,0.202563,1.098179,-1.969866,0.0
0.001187,-0.007627,-1.046063,1.791772,-0.051662,-1.971314,0.0
0.002705,-0.053721,-1.146838,1.793291,1.322261,-1.988715,0.0
